annee,mois,jours,heure,uniqueCarrier,flightNum,tailNum,origin,dest,distance,canceled,cancellationCode,diverted,carrierDelay,weatherDelay,nasDelay,securityDelay,lateAircraftDelay
2008,2,7,1903,AS,511,N303AS,SAN,SEA,1050,0,,0,2,0,6,0,15
2008,2,7,1115,AS,406,N618AS,PDX,SFO,550,0,,0,NA,NA,NA,NA,NA
2008,2,7,1020,AS,443,N755AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,2,7,959,AS,353,N767AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,2,7,739,AS,143,N765AS,FAI,SCC,373,0,,0,NA,NA,NA,NA,NA
2008,2,7,1707,AS,468,N791AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1639,AS,145,N775AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,806,AS,438,N975AS,PDX,BUR,817,0,,0,NA,NA,NA,NA,NA
2008,2,7,1409,AS,332,N706AS,GEG,SEA,224,0,,0,NA,NA,NA,NA,NA
2008,2,7,1252,AS,345,N977AS,SFO,PDX,550,0,,0,NA,NA,NA,NA,NA
2008,2,7,1913,AS,140,N569AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,1004,AS,87,N557AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1604,AS,379,N563AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,2,7,903,AS,4,N556AS,SEA,DCA,2329,0,,0,NA,NA,NA,NA,NA
2008,2,7,652,AS,65,N769AS,SEA,KTN,680,0,,0,0,0,20,0,0
2008,2,7,904,AS,5,N579AS,DCA,LAX,2311,0,,0,NA,NA,NA,NA,NA
2008,2,7,1709,AS,337,N755AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,2,7,1714,AS,521,N617AS,DEN,PDX,992,0,,0,NA,NA,NA,NA,NA
2008,2,7,1629,AS,64,N764AS,WRG,KTN,82,0,,0,0,0,49,0,0
2008,2,7,1227,AS,65,N769AS,PSG,JNU,123,0,,0,0,0,13,0,66
2008,2,7,656,AS,537,N782AS,DEN,SEA,1024,0,,0,0,0,23,0,0
2008,2,7,1905,AS,69,N708AS,SEA,KTN,680,0,,0,0,0,30,0,0
2008,2,7,2019,AS,119,N323AS,SEA,ANC,1449,0,,0,0,0,45,0,24
2008,2,7,639,AS,388,N648AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,1651,AS,316,N972AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,608,AS,143,N765AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,613,AS,362,N644AS,PDX,SJC,569,0,,0,NA,NA,NA,NA,NA
2008,2,7,1947,AS,600,N617AS,PDX,LAS,762,0,,0,NA,NA,NA,NA,NA
2008,2,7,800,AS,420,N962AS,SEA,LGB,965,0,,0,NA,NA,NA,NA,NA
2008,2,7,1504,AS,152,N768AS,OTZ,ANC,549,0,,0,NA,NA,NA,NA,NA
2008,2,7,1935,AS,500,N793AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,2,7,755,AS,401,N565AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,2,7,730,AS,602,N944AS,PDX,LAS,762,0,,0,NA,NA,NA,NA,NA
2008,2,7,756,AS,574,N581AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,2040,AS,453,N797AS,LAX,PDX,834,0,,0,NA,NA,NA,NA,NA
2008,2,7,645,AS,753,N568AS,PHX,SEA,1107,0,,0,0,0,23,0,0
2008,2,7,1633,AS,346,N792AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,2,7,1538,AS,67,N780AS,SEA,KTN,680,0,,0,0,5,73,0,8
2008,2,7,1052,AS,334,N619AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,833,AS,31,N768AS,ADQ,ANC,252,0,,0,NA,NA,NA,NA,NA
2008,2,7,1852,AS,431,N792AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,834,AS,12,N588AS,SEA,BOS,2496,0,,0,NA,NA,NA,NA,NA
2008,2,7,656,AS,94,N570AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,645,AS,349,N969AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,2,7,802,AS,256,N797AS,SFO,LAX,337,0,,0,NA,NA,NA,NA,NA
2008,2,7,1130,AS,501,N581AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1524,AS,103,N569AS,SEA,FAI,1533,0,,0,NA,NA,NA,NA,NA
2008,2,7,2155,AS,344,N562AS,SEA,GEG,224,0,,0,NA,NA,NA,NA,NA
2008,2,7,1829,AS,670,N703AS,SEA,LAS,866,0,,0,7,0,0,0,10
2008,2,7,1524,AS,162,N552AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,605,AS,642,N589AS,SEA,LAS,866,0,,0,0,0,17,0,0
2008,2,7,1402,AS,640,N318AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,2,7,2124,AS,660,N607AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,2,7,1808,AS,410,N767AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1908,AS,475,N644AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,1944,AS,720,N586AS,SEA,PHX,1107,0,,0,0,0,0,0,33
2008,2,7,1752,AS,685,N778AS,PSP,SFO,421,0,,0,4,0,5,0,26
2008,2,7,752,AS,2,N549AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1743,AS,356,N943AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,1112,AS,392,N644AS,PDX,OAK,543,0,,0,NA,NA,NA,NA,NA
2008,2,7,1622,AS,54,N771AS,SCC,ANC,626,0,,0,NA,NA,NA,NA,NA
2008,2,7,1833,AS,283,N320AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1056,AS,183,N625AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,639,AS,230,N773AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,920,AS,595,N785AS,SAN,SEA,1050,0,,0,65,0,29,0,0
2008,2,7,1013,AS,361,N972AS,SMF,SEA,605,0,,0,52,0,0,0,0
2008,2,7,739,AS,728,N315AS,SEA,TUS,1216,0,,0,NA,NA,NA,NA,NA
2008,2,7,2007,AS,66,N769AS,JNU,SEA,909,0,,0,NA,NA,NA,NA,NA
2008,2,7,803,AS,17,N563AS,MIA,SEA,2724,0,,0,0,0,19,0,0
2008,2,7,907,AS,465,N612AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,1947,AS,70,N794AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,2,7,1550,AS,518,N303AS,SEA,SAN,1050,0,,0,15,0,0,0,0
2008,2,7,1650,AS,188,N625AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,657,AS,30,N768AS,ANC,ADQ,252,0,,0,NA,NA,NA,NA,NA
2008,2,7,2231,AS,70,N794AS,JNU,SIT,95,0,,0,NA,NA,NA,NA,NA
2008,2,7,1124,AS,194,N788AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,1254,AS,404,N589AS,SEA,BUR,937,0,,0,0,0,3,0,34
2008,2,7,1409,AS,716,N975AS,PDX,PHX,1009,0,,0,NA,NA,NA,NA,NA
2008,2,7,1624,AS,352,N611AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,2,7,726,AS,766,N623AS,PDX,PHX,1009,0,,0,NA,NA,NA,NA,NA
2008,2,7,701,AS,509,N611AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,1824,AS,498,N772AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,1948,AS,153,N768AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,2,7,2243,AS,195,N782AS,ANC,FAI,261,0,,0,0,0,8,0,77
2008,2,7,1815,AS,195,N782AS,SEA,ANC,1449,0,,0,0,0,58,0,22
2008,2,7,2224,AS,601,N617AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,2,7,1315,AS,428,N563AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,1503,AS,14,N581AS,SEA,EWR,2401,0,,0,NA,NA,NA,NA,NA
2008,2,7,928,AS,42,N764AS,BET,ANC,399,0,,0,NA,NA,NA,NA,NA
2008,2,7,815,AS,62,N791AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,2,7,2231,AS,871,N557AS,HNL,ANC,2777,0,,0,NA,NA,NA,NA,NA
2008,2,7,1224,AS,371,N607AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,2,7,809,AS,407,N943AS,OAK,PDX,543,0,,0,14,0,6,0,0
2008,2,7,2320,AS,10,N588AS,SEA,MCO,2553,0,,0,NA,NA,NA,NA,NA
2008,2,7,2042,AS,85,N309AS,SEA,ANC,1449,0,,0,0,0,30,0,0
2008,2,7,1609,AS,435,N961AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,2,7,554,AS,62,N791AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,2218,AS,115,N317AS,SEA,ANC,1449,0,,0,13,0,4,0,0
2008,2,7,754,AS,803,N649AS,MCO,PDX,2534,0,,0,NA,NA,NA,NA,NA
2008,2,7,2141,AS,130,N569AS,ANC,ORD,2846,0,,0,NA,NA,NA,NA,NA
2008,2,7,811,AS,517,N586AS,LAX,SEA,954,0,,0,11,0,19,0,0
2008,2,7,2349,AS,806,N320AS,SEA,DFW,1660,0,,0,NA,NA,NA,NA,NA
2008,2,7,NA,AS,62,N791AS,KTN,SEA,680,1,B,0,NA,NA,NA,NA,NA
2008,2,7,647,AS,427,N977AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,2,7,2134,AS,113,N566AS,SEA,FAI,1533,0,,0,NA,NA,NA,NA,NA
2008,2,7,1007,AS,496,N760AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,11,AS,191,N780AS,ANC,FAI,261,0,,0,0,0,7,0,16
2008,2,7,829,AS,202,N546AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,2222,AS,804,N624AS,PDX,MCO,2534,0,,0,NA,NA,NA,NA,NA
2008,2,7,1432,AS,596,N784AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,2226,AS,16,N548AS,SEA,MIA,2724,0,,0,NA,NA,NA,NA,NA
2008,2,7,2153,AS,89,N590AS,SEA,ANC,1449,0,,0,10,0,15,0,0
2008,2,7,2326,AS,854,N577AS,LIH,SEA,2701,0,,0,NA,NA,NA,NA,NA
2008,2,7,1156,AS,62,N791AS,SIT,KTN,183,0,,1,NA,NA,NA,NA,NA
2008,2,7,1359,AS,360,N755AS,SEA,LGB,965,0,,0,NA,NA,NA,NA,NA
2008,2,7,1030,AS,62,N791AS,JNU,SIT,95,0,,0,NA,NA,NA,NA,NA
2008,2,7,2019,AS,497,N649AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,2111,AS,101,N795AS,PDX,ANC,1542,0,,0,0,0,41,0,0
2008,2,7,657,AS,954,N557AS,GEG,SEA,224,0,,0,0,0,15,0,0
2008,2,7,1421,AS,65,N769AS,JNU,ANC,571,0,,0,18,0,0,0,79
2008,2,7,1527,AS,418,N977AS,PDX,SJC,569,0,,0,NA,NA,NA,NA,NA
2008,2,7,1611,AS,540,N644AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,1657,AS,385,N623AS,OAK,PDX,543,0,,0,NA,NA,NA,NA,NA
2008,2,7,1317,AS,508,N617AS,PDX,DEN,992,0,,0,NA,NA,NA,NA,NA
2008,2,7,2048,AS,391,N791AS,LAX,SFO,337,0,,0,NA,NA,NA,NA,NA
2008,2,7,1315,AS,6,N568AS,LAX,DCA,2311,0,,0,NA,NA,NA,NA,NA
2008,2,7,959,AS,567,N793AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,1402,AS,429,N969AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,821,AS,151,N775AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,2,7,1437,AS,335,N649AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,1723,AS,153,N768AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,2,7,1008,AS,538,N553AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,1002,AS,515,N627AS,BUR,SEA,937,0,,0,0,0,16,0,0
2008,2,7,1340,AS,430,N627AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,638,AS,423,N705AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,1240,AS,118,N756AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1408,AS,461,N767AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,639,AS,460,N767AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,1317,AS,152,N768AS,OME,OTZ,183,0,,0,NA,NA,NA,NA,NA
2008,2,7,1802,AS,3,N556AS,DCA,SEA,2329,0,,0,NA,NA,NA,NA,NA
2008,2,7,609,AS,397,N607AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,2,7,554,AS,88,N323AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1657,AS,291,N799AS,LAX,PDX,834,0,,0,NA,NA,NA,NA,NA
2008,2,7,650,AS,811,N307AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,2,7,1917,AS,441,N760AS,ONT,PDX,838,0,,0,NA,NA,NA,NA,NA
2008,2,7,1510,AS,813,N622AS,DFW,SEA,1660,0,,0,0,0,21,0,9
2008,2,7,138,AS,80,N755AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1617,AS,96,N570AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1323,AS,522,N793AS,PDX,PSP,873,0,,0,NA,NA,NA,NA,NA
2008,2,7,1555,AS,478,N315AS,SEA,PSP,987,0,,0,NA,NA,NA,NA,NA
2008,2,7,2046,AS,324,N318AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,2017,AS,547,N553AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,2,7,945,AS,386,N968AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,1310,AS,543,N703AS,PSP,SFO,421,0,,0,NA,NA,NA,NA,NA
2008,2,7,1224,AS,339,N780AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,642,AS,364,N972AS,SEA,SMF,605,0,,0,NA,NA,NA,NA,NA
2008,2,7,1611,AS,119,N323AS,SAN,SEA,1050,0,,0,0,0,24,0,0
2008,2,7,1938,AS,541,N972AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,853,AS,83,N960AS,SEA,ANC,1449,0,,0,0,0,24,0,0
2008,2,7,909,AS,60,N772AS,KTN,SEA,680,0,,0,NA,NA,NA,NA,NA
2008,2,7,1833,AS,189,N625AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,2119,AS,466,N755AS,SEA,ONT,956,0,,0,NA,NA,NA,NA,NA
2008,2,7,1145,AS,542,N958AS,SEA,DEN,1024,0,,0,NA,NA,NA,NA,NA
2008,2,7,632,AS,474,N617AS,PDX,DEN,992,0,,0,NA,NA,NA,NA,NA
2008,2,7,1612,AS,369,N793AS,PSP,PDX,873,0,,0,NA,NA,NA,NA,NA
2008,2,7,1018,AS,695,N944AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,2,7,1547,AS,277,N319AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,2118,AS,498,N772AS,SFO,PSP,421,0,,0,NA,NA,NA,NA,NA
2008,2,7,2023,AS,396,N968AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,1543,AS,82,N590AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,1631,AS,32,N788AS,ANC,ADQ,252,0,,0,NA,NA,NA,NA,NA
2008,2,7,1357,AS,64,N764AS,JNU,PSG,123,0,,0,NA,NA,NA,NA,NA
2008,2,7,1004,AS,526,N977AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,1345,AS,357,N619AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,2210,AS,512,N302AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1939,AS,524,N319AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,706,AS,399,N754AS,PSP,SFO,421,0,,0,NA,NA,NA,NA,NA
2008,2,7,617,AS,545,N619AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,2,7,1212,AS,95,N570AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1621,AS,197,N584AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1150,AS,331,N577AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,823,AS,20,N779AS,SEA,ORD,1721,0,,0,NA,NA,NA,NA,NA
2008,2,7,1519,AS,543,N703AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,1821,AS,707,N975AS,PHX,PDX,1009,0,,0,NA,NA,NA,NA,NA
2008,2,7,647,AS,212,N306AS,PDX,SFO,550,0,,0,NA,NA,NA,NA,NA
2008,2,7,1935,AS,597,N614AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,NA,AS,476,N614AS,PDX,LAX,834,1,A,0,NA,NA,NA,NA,NA
2008,2,7,216,AS,154,N315AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1853,AS,64,N764AS,KTN,SEA,680,0,,0,0,0,4,0,49
2008,2,7,2015,AS,504,N623AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,2,7,1619,AS,853,N577AS,SEA,LIH,2701,0,,0,NA,NA,NA,NA,NA
2008,2,7,2023,AS,310,N799AS,PDX,SFO,550,0,,0,NA,NA,NA,NA,NA
2008,2,7,1646,AS,66,N769AS,ANC,CDV,160,0,,0,0,0,0,0,71
2008,2,7,1556,AS,561,N589AS,BUR,SEA,937,0,,0,0,0,9,0,29
2008,2,7,1752,AS,731,N613AS,PHX,SEA,1107,0,,0,0,0,17,0,0
2008,2,7,1029,AS,292,N307AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1128,AS,808,N548AS,SEA,DFW,1660,0,,0,NA,NA,NA,NA,NA
2008,2,7,1637,AS,485,N309AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1424,AS,61,N762AS,CDV,ANC,160,0,,0,0,0,2,0,40
2008,2,7,1129,AS,64,N764AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,2,7,2002,AS,328,N961AS,SEA,SMF,605,0,,0,NA,NA,NA,NA,NA
2008,2,7,1343,AS,718,N613AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,2,7,1932,AS,525,N962AS,DEN,SEA,1024,0,,0,3,0,3,0,29
2008,2,7,1217,AS,724,N754AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,2,7,1702,AS,576,N553AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,2,7,NA,AS,412,N961AS,SEA,OAK,671,1,A,0,NA,NA,NA,NA,NA
2008,2,7,1933,AS,329,N566AS,GEG,SEA,224,0,,0,NA,NA,NA,NA,NA
2008,2,7,2031,AS,434,N977AS,PDX,OAK,543,0,,0,NA,NA,NA,NA,NA
2008,2,7,1912,AS,321,N611AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,2,7,929,AS,143,N765AS,SCC,BRW,204,0,,0,NA,NA,NA,NA,NA
2008,2,7,1638,AS,440,N760AS,PDX,ONT,838,0,,0,NA,NA,NA,NA,NA
2008,2,7,700,AS,118,N756AS,FAI,SEA,1533,0,,0,NA,NA,NA,NA,NA
2008,2,7,1325,AS,421,N760AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,2,7,733,AS,327,N792AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,2,7,1757,AS,395,N784AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,2,7,1405,AS,425,N792AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,2,7,626,AS,403,N624AS,LAX,PDX,834,0,,0,NA,NA,NA,NA,NA
2008,2,7,651,AS,97,N590AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,726,AS,719,N553AS,PHX,PDX,1009,0,,0,NA,NA,NA,NA,NA
2008,2,7,837,AS,182,N625AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,834,AS,8,N562AS,SEA,EWR,2401,0,,0,NA,NA,NA,NA,NA
2008,2,7,1355,AS,55,N771AS,ANC,SCC,626,0,,0,NA,NA,NA,NA,NA
2008,2,7,1045,AS,550,N969AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,2,7,1513,AS,467,N648AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,2,7,1909,AS,578,N648AS,SEA,DEN,1024,0,,0,NA,NA,NA,NA,NA
2008,2,7,1932,AS,536,N779AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,2,7,1232,AS,359,N968AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,1446,AS,186,N788AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,1025,AS,447,N560AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,2,7,2008,AS,190,N625AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,2,7,1907,AS,555,N315AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,2,7,908,AS,399,N754AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,2,7,1554,AS,433,N612AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,2,7,552,AS,73,N708AS,SIT,JNU,95,0,,0,0,0,18,0,0
2008,2,7,2013,AS,414,N615AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,2,7,1450,AS,693,N565AS,LAS,SEA,866,0,,0,0,0,20,0,0
2008,2,7,1828,AS,375,N706AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,1452,AS,44,N775AS,BET,ANC,399,0,,0,0,0,0,16,0
2008,2,7,655,AS,343,N968AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,1005,AS,604,N982AS,SEA,RNO,564,0,,0,NA,NA,NA,NA,NA
2008,2,7,1116,AS,311,N962AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,2,7,1758,AS,145,N775AS,FAI,BRW,503,0,,0,NA,NA,NA,NA,NA
2008,2,7,639,AS,210,N320AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,2,7,1807,AS,15,N588AS,BOS,SEA,2496,0,,0,NA,NA,NA,NA,NA
2008,2,7,1823,AS,139,N765AS,ADK,ANC,1192,0,,0,NA,NA,NA,NA,NA
2008,2,7,557,AS,151,N775AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,2,7,840,AS,851,N559AS,SEA,HNL,2677,0,,0,NA,NA,NA,NA,NA
2008,2,7,1756,AS,301,N977AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,2,7,1848,AS,374,N565AS,SEA,ONT,956,0,,0,0,0,0,0,16
2008,2,7,1433,AS,366,N623AS,PDX,OAK,543,0,,0,NA,NA,NA,NA,NA
2008,2,7,921,AS,383,N648AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,2,7,944,AS,151,N775AS,OME,ANC,539,0,,0,NA,NA,NA,NA,NA
2008,2,7,1527,AS,64,N764AS,PSG,WRG,31,0,,0,NA,NA,NA,NA,NA
2008,2,7,654,AS,372,N612AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,2,7,651,AS,691,N958AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,2,7,1806,AS,33,N788AS,ADQ,ANC,252,0,,0,NA,NA,NA,NA,NA
2008,2,7,1028,AS,82,N590AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1621,AS,714,N619AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,2,7,724,AS,60,N772AS,JNU,KTN,234,0,,0,0,14,10,0,0
2008,2,7,1752,AS,413,N968AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,2,7,704,AS,464,N755AS,SEA,ONT,956,0,,0,NA,NA,NA,NA,NA
2008,2,7,923,AS,65,N769AS,KTN,WRG,82,0,,0,0,19,8,0,20
2008,2,7,1144,AS,1,N552AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,2,7,1748,AS,66,N769AS,CDV,YAK,213,0,,0,0,0,0,0,43
2008,2,7,1635,AS,725,N754AS,PHX,SEA,1107,0,,0,0,0,30,0,0
2008,2,7,1957,AS,67,N780AS,SIT,JNU,95,0,,0,0,0,16,0,68
2008,2,7,1223,AS,43,N775AS,ANC,BET,399,0,,0,NA,NA,NA,NA,NA
2008,2,7,805,AS,21,N551AS,ORD,SEA,1721,0,,0,NA,NA,NA,NA,NA
2008,2,7,719,AS,572,N560AS,SEA,PSP,987,0,,0,NA,NA,NA,NA,NA
2008,2,7,752,AS,1,N552AS,DCA,SEA,2329,0,,0,NA,NA,NA,NA,NA
2008,2,7,2138,AS,445,N565AS,ONT,SEA,956,0,,0,0,0,26,0,0
2008,2,7,1335,AS,608,N944AS,PDX,LAS,762,0,,0,NA,NA,NA,NA,NA
2008,2,7,1054,AS,152,N768AS,ANC,OME,539,0,,0,NA,NA,NA,NA,NA
2008,2,7,1038,AS,28,N705AS,SEA,ORD,1721,0,,0,NA,NA,NA,NA,NA
2008,2,7,2022,AS,682,N944AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,2,7,1759,AS,348,N566AS,SEA,GEG,224,0,,0,NA,NA,NA,NA,NA
2008,2,7,1253,AS,378,N778AS,SEA,SFO,679,0,,0,28,0,0,0,0
2008,2,7,1245,AS,338,N772AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,2,7,2108,AS,153,N768AS,OME,ANC,539,0,,0,NA,NA,NA,NA,NA
2008,2,7,1011,AS,748,N782AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,2,7,1657,AS,696,N560AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,2,7,744,AS,73,N708AS,JNU,ANC,571,0,,0,1,0,0,0,18
2008,2,7,1029,AS,735,N613AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
